Herbivore/Omnivore,Piscivore,Zoobenthivore,Zoobenthivore/Piscivore,Zooplanktivore/Zoobenthivore,HOOV_pre,ZPZB_pre,ZB_pre,ZBPV_pre,PV_pre,Kingdom,Phylum,Class,Order,Family,Genus,Species
8949e3a70a768f475d013d5981ca7e36,0,0.0014735797,0.0008422499,0.0002846214,0,0,0,0.135135135135135,0.0425531914893617,0.111111111111111,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
199b159898341f3a093dabfd47b844f9,2.706243e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
ee956fa53d53e2cb680a936076922f9b,0,0,8.74902e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,,
d8a84b2ea70ccb3c069ebb7c7d7ec004,0,0,4.623517e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
29e8e9762d93a8fcce1819311894313b,0.0011447126,0,0.0006537113,0.0001072733,0.0015574513,0.0714285714285714,0.25,0.135135135135135,0.0212765957446809,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
53ac17c96e8a8e3cdd0a899d54363669,0,0.0008860352,5.604234e-05,0,0,0,0,0.027027027027027,0,0.111111111111111,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,
0177ec71a68be6cc1d2fdd7bd3455d7c,0.0002887719,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
85f3922f8c36cbcb555ad87e0d6846e3,0,0,5.601042e-05,0,0.0001753429,0,0.125,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,125ds10,,
17029bda0a680346c8b71449a37a07e7,0,0,2.171593e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,
d9aa1fdcb09bc23d006736120264695a,7.57748e-05,0,0.000103429,0,0,0.0714285714285714,0,0.0540540540540541,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Cohaesibacteraceae,,
ac9cde8eecb1d605cec456d63708ab66,0,0,0,0.000721478,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
ff15f34c5e5c062713c95e4c47d2f3cb,0,0,0,3.647294e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
389695cdb0cdf273dd6ff671d8a7a4ad,0,0,1.798034e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,,,,,,
63b804f3445ee1273cfcefcd407d5700,0,0,5.409943e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Microthrixaceae,,
c4d620bec8e47247cb7aa22095d97933,0,0,0,7.693116e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,
fe0f4968b2805332c0cd3cda85c828ce,0,0.0001004556,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,wb1_P06,,
02de9718e309774e1f7dec4cebf22f78,0,0,8.016514e-05,0,0,0,0,0.0540540540540541,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
9fd8e0998dfd340ad519990f577d3099,9.201225e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
a3292838a6875eed7c18e16f12460d88,0,0,0,2.123605e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
b836275ed6a15b98856ecb9cbefa44e7,0.0009651499,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Tenericutes,CK-1C4-19,,,,
ce68481174c0c4dc97cc72b6f6016d6c,0,0,0,4.110096e-05,0,0,0,0,0.0212765957446809,0,Bacteria,WS3,PRR-12,,,,
1bc76d9b0614f440634281656d7305c4,0,0,0,1.497561e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
8d1fcc4a5a47f27bb42582fc0e3a4fd3,0,0,0.0006271618,0,0,0,0,0.0810810810810811,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
712e84462042cdc7db50d2ca3578761a,0,8.610483e-05,0,4.497167e-05,0,0,0,0,0.0212765957446809,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
36323263698e988534fd5073f3459a15,0,0,0,0,6.81889e-05,0,0.125,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Sporotomaculum,
3e4c9b9b94061acca743d76886fea919,0,0,0,1.882244e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
513bef3bb361ea2958046096ddc174a3,0,0,0,5.149121e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,,,
8eef453b9f151667337b56261bc2c119,0,0,0,0,5.402368e-05,0,0.125,0,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
c5414897398d9cc7bd45aa4f6cc9242a,0.0005630342,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
dfaa939d9fe4c3241f1afa973c3bdbf2,0,0,1.911388e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP11,,,,,
7b4f9216fb4e7d87f030495f3ea93c63,0,0,0,3.83092e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
1f59ef04dcb6ca84d3430fb1404f4f3c,0,7.886831e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,[Acidaminobacteraceae],,
79dc3c1d788d4bd00494d69e5a1c083b,0,0,0,1.44788e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
9fd53b3165837c5e7c0dda516c9e5c6a,0,0,0,3.164673e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
af5779bf57a95e54edd40359f8b70da1,0,0,2.792229e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,KSB3,,,,,
8ee4e552dc26440f5cad733de064e7dd,0,0,7.371007e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
ae55768a4322c776f9d0c0e6c6a7f13c,0,8.610483e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
5ae2b3f63f70b1c77f5108de1082877a,0,0,0,0,0.0002957413,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
761ec4754e6927a93271936cc6bddc19,0,0.0001168472,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
0b4619410b60ce257ef888073f724003,0,0,0,1.44788e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,RB25,,,,
5d85b1e7f11cf6b68ea38c206e313457,0,0,2.596048e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
0cfd98f5535686fd8a66be5356247f5a,0,0,3.490286e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,TM6,SJA-4,S1198,,,
84fc820c0d2fbf5b6daf7b6a2334ef92,0,0,0,3.514211e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,iners
0da324f800ef534ee95d9ff964d966f0,0,0,0.0001251778,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,
e67f5837f3c6b3c99c3f99f269c208fc,0,0,0,6.586187e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
6418631c09d653c415a14c3d017aa0be,0,0.0001793851,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
186dc37f8d3d8e4fabc16e82de9920cb,0,0,0.0001098281,5.009401e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
e34547e56031ba024a0f6f9eaf4e5616,0,0,1.2216e-05,0,8.643789e-05,0,0.125,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
776a0cec89e348b332b34df9cdca5bc1,0.0001385042,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,,,,,,
a3509c4297a7050e90ac7e53fa5efe1e,0,0,0.000382251,0.0003297131,0.0013882167,0,0.25,0.108108108108108,0.106382978723404,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
c337c810c989e2143f05f4065d62fff6,0,0,6.334813e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,
806ec5590e2294bd3c8d3fc577d26095,0,0,2.13906e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
cb7751c3061d6fa4dd987ebfd80c61b8,0,0,1.535336e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
16d14c4ffc2ceedb39aaae347c065c6a,0,0,1.092222e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,
1bae74bbf59305d9fa3023c1abd38c04,0.000532031,0,0.0001540286,0,0,0.0714285714285714,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
040ad8813bd0e7333f137e4711cc542d,0,0,0,0,0.00229894,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
802119fa4191a30629dba2e4474239be,0,0,1.996314e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
477ee483759be1d2c7e1a19f0074234b,0,0,0,8.312879e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Ellin6529,,,,
c0628927cb74081a7d91fd50da144095,0,0,6.635889e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,TM7,TM7-3,,,,
2d340432ad7849ea0e819f9fea4bc321,0,0,0,3.265619e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,5-7N15,
2cda04893371090134fcde617e219e3d,0,0,1.743037e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,
16a7f5648860b2ea71101e1760c7427f,0,0,0.0001072114,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,yanoikuyae
d42955fd03f17d095e9094d3490b9487,0,0,0,0,7.393533e-05,0,0.125,0,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Criblamydiaceae,,
960c85ab0c451f7413a126b3ab3a70ab,0,0,4.717582e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,,
d510492d83c36c85505dc228e17467dd,7.57748e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
df39c672abe63e70dc8604ab067a1a74,0,0,0,3.894672e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,
b8652271307e0dd69ad7b695e98dbf83,0,0,2.184443e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
c6b1b19bb224ec57971cca5f7af9af7a,0,0,6.421552e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
c21c1602d156f675243a8f88bb55ef62,0,0,0,1.303092e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,
76e02fe348361e5526ff139e88029231,0,0,0.0001083386,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
0c99d1cd89142e441cfaddbbd11f750a,0,0.0001361776,5.692554e-05,4.037327e-05,4.617658e-05,0,0.125,0.135135135135135,0.127659574468085,0.222222222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae
effbaa1bbd081a3df59fe8a1f9b07603,0,0.0005178128,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
a889d56817956828a378bb0266062733,0,0,0,0,0.0002727556,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
33b3a8f6dc9f49a2bdd7a9985b3f89a4,0,0,0,7.693116e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,
290b3fd40979c01e30e9c8e61ce3313d,0,0,0,0,0.0001023332,0,0.125,0,0,0,Bacteria,Cyanobacteria,4C0d-2,YS2,,,
8b6aab6e05212a940902dcbbe3c15e1e,0,0,3.00361e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,KIST-JJY010,,,,
8d49e1ecd7fdac5c8943b43103cf3038,0,0.0002581145,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,,
1178b7537a19c8220b7dc1509bb146c9,0,1.150695e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
c6c38bf62d0e961333aa83adee164c92,0,0,1.540294e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,,
1c05c1b5bb9a7a18eee130c4c53d95bc,0.00176654,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,
485190cf790a61e36e65d1d21fa6543b,0,0,0,0.003287525,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
b7495ff1281fdff73a71fd97e0b15f0e,0,0,1.745143e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
193819e71262597ff5f56b2de41bbd2c,0,0,7.410756e-06,2.403359e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens
e4f50a4edf1b3f7fd6bb1c0918719c0f,0,0,0.000122741,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
0d274a0394a95b54aed2a1bf858e8506,0,0,6.141343e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f083950b475ae34d81617e154f713cd5,8.913715e-05,0,9.987643e-05,0,0,0.0714285714285714,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
25881f6d74fd91e0b4eac6a39d04a969,0,0,0.0001169579,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
5d432f82f79e9792f7bebbfe59ac985a,0,8.610483e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
86a37ca704ad180aeefb541e8a169cc2,0,0,1.955174e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
55ed3cdef28c58294891f79e094eed00,0.0005608055,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
e1b3e8f2f14fc6b31319f6fc108c5a66,0.0003567182,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,
2edc8f92534af62fefeaec3cdf400f72,0,0,0,3.328513e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
723936923a4b30659a0d396e58df2028,0,0,0,1.44788e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,
1e022d4038a4c5c8414cd05807531878,0,5.740322e-05,0.0004537647,0.0002333851,8.449993e-05,0,0.25,0.486486486486487,0.25531914893617,0.111111111111111,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,
3b41014e86b346dacff71210e891edd6,0,0,1.895968e-05,1.585308e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,
b9ea8497b9558a97eab5eb5ba2143b2b,0,0,0,2.733275e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,
24b26239155de6a4c4133081a2a02c63,0.0007248084,0,0,0,0,0.142857142857143,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
2008994fd388b11f7fbfeeb32c5c6918,0,0.0008407313,0.000470283,0.0001819245,0.0004963982,0,0.125,0.162162162162162,0.148936170212766,0.333333333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,
84a8a13f6d6b88f0769c001461fe0213,0,0,1.911388e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
ab8e03df1495c88115d460d08aadd206,0,0,0,0,9.209988e-05,0,0.125,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,T78,
b08f7e86dc493675735f3160c496070f,0,0,0,1.882244e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
9873aa74486b74aaec40e0a7e6c10592,0,0,0,0.0002438736,0,0,0,0,0.0425531914893617,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
781a5d6b91c301728487f478e1d26d6d,0,0,0,0,0.0001833333,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,
2dc66b53a46a576a96ea088bb18e0c99,0,0,0,1.486241e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
7e5c7c1a4ecf595f7ea68a4320391e3b,0,0.0002134592,7.46603e-05,0,0,0,0,0.027027027027027,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Gluconacetobacter,
22bc250c9732765066cb4063f5763041,0,0,9.706241e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
34cf0afbd61737648652f1d46e89ff67,0,0,9.249257e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,MSB-1E9,,,
6b2f1ec4167fc570d3c7a346d859922f,0,0.0001720763,2.905715e-05,9.940397e-05,0.0005194865,0,0.125,0.027027027027027,0.0425531914893617,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
599a9b5c2b68206c581b383c7e43a95e,0,0,5.491172e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
12332625961dc21be7b2c6f8075e76a2,0,0.0001362271,0,0,0,0,0,0,0,0.111111111111111,Bacteria,WS3,PRR-12,,,,
b1474a986d5ee9470f0ba7177f3c7ab1,0,0,2.966743e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,
f94616b90ded90adeeb28c2d2a658c5e,0.0004841175,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,
96b95de33d7d0c8cdf403c82d9ffd7af,0.0007091458,0,5.301677e-05,0,0,0.214285714285714,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
85f220fe1105c0733f0b515377e610bc,0,0,7.632124e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
9cd64e072830f5684b139984f6aaa1df,0,0,0,3.851173e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,
43d1c9f2bcd6f4e401d03ca1242beb1e,0,0,0,0,0.0001038973,0,0.125,0,0,0,Bacteria,Cyanobacteria,4C0d-2,YS2,,,
b501b4a49f2281254064cc1e0e5fa406,0,0,2.379711e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
66f252cd235e53fd4cb7837d6fa347a9,0,0,1.858166e-05,3.164673e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,,
1edd9f7d0a52ce9bc688b11b01814608,0,0,5.830175e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
4aca78aa6e942ea3493f6de8d9cdbcc7,0,0,0,3.71892e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
aeac8a10cc64b48986afada3ba5957a0,0.0002651395,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
4a6332419e18373789b059c587abf990,0,0,0,3.997482e-05,0,0,0,0,0.0212765957446809,0,Bacteria,WS3,PRR-12,Sediment-1,,,
7ea6d611edc5b13dbd454014cb6bf580,0,0,0.0002438843,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Labrenzia,
3d84860bef6cb27a19b2bd1680a96d44,0,0,9.001674e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,koll13,,
d08f19962494e08d53e37d4528597190,0,7.892943e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,,
b2c88125f3f064dff6422868fee89e12,0,0,0,1.486241e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Tissierella_Soehngenia,
0274a66aea203fb2c36ebf90e5e8d916,0,0,0,0,0.0002046664,0,0.125,0,0,0,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
69d8e37fa0c230db82838082d35b3fe3,0,0,0,9.556008e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter,
aded8137f6edc3cfab4ef7b56c5dc4ad,0.002669481,0,0,0,0,0.142857142857143,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
09e4b1f288a46c32e1224a045b1a5a0b,0,0.0003083034,0.0001392583,3.709445e-05,0,0,0,0.027027027027027,0.0212765957446809,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
083b420ec0970368dc799fda2d2430b4,0,0,6.517248e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,,,
f824a234b9ebeac2928556f38b79d325,0,0,0,7.750633e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
67cb0c6f7f9737f0cfce7b3a31e6b31d,6.784261e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,[Amoebophilaceae],Ucs1325,
0aa1df0312dda3b282154fa1f492892b,0,0,0,2.750972e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,
6b21bca0ace257b15a79150fa01a80bf,0,0,0,8.68728e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,
a726dac7366ab936d12833f97f670100,0,0,0,7.818445e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
6015d5d2d9ddcffb8acc763dcc6eeff3,0,0,0,0,0.0001067955,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,
c76cf6f223fe0291d0a10e53637ad3c3,0,0,0,1.146265e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi
392f383560d09493e66cb5ceacb5cdc9,0,0,0,2.165303e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
748cbc82216d05b79b957a5dc8dd9b6b,0,0,7.844532e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
4f371c55c4c8955a1a35b399cddba90a,0,0,0.0001360824,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
3cd27ec3742b687aafc339f3c598ebb0,0,0,0,5.798269e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
